8/30/2022 7:30:00 AM,4044.25,4044.75,4043.5,4043.75
8/30/2022 7:31:00 AM,4043.5,4046.25,4041.25,4043.75
8/30/2022 7:32:00 AM,4043.75,4044.25,4038,4038.75
8/30/2022 7:33:00 AM,4038.75,4042.75,4036,4040.25
8/30/2022 7:34:00 AM,4040.25,4044.25,4039.5,4042
8/30/2022 7:35:00 AM,4042.25,4042.75,4038.25,4041.25
8/30/2022 7:36:00 AM,4041.5,4043.25,4039.25,4041.25
8/30/2022 7:37:00 AM,4041.25,4044,4039,4039.75
8/30/2022 7:38:00 AM,4039.5,4040.75,4037,4037.25
8/30/2022 7:39:00 AM,4037.25,4039,4035.5,4038.5
8/30/2022 7:40:00 AM,4038.5,4041,4038,4040
8/30/2022 7:41:00 AM,4040,4041.5,4034.25,4036.5
8/30/2022 7:42:00 AM,4036.5,4039.75,4035.5,4038.75
8/30/2022 7:43:00 AM,4038.5,4040,4037.25,4038.5
8/30/2022 7:44:00 AM,4038.25,4040.5,4034,4034
8/30/2022 7:45:00 AM,4034,4034.25,4028.25,4029.25
8/30/2022 7:46:00 AM,4029.5,4032,4029,4031
8/30/2022 7:47:00 AM,4030.75,4031.75,4023.25,4024.25
8/30/2022 7:48:00 AM,4024.25,4026.25,4023.75,4025.5
8/30/2022 7:49:00 AM,4025.75,4032,4024.75,4030.75
8/30/2022 7:50:00 AM,4030.5,4032.5,4029.5,4030.5
8/30/2022 7:51:00 AM,4030.5,4031,4028,4029
8/30/2022 7:52:00 AM,4029,4029.25,4023.5,4026.25
8/30/2022 7:53:00 AM,4026.25,4028.75,4023.5,4028
8/30/2022 7:54:00 AM,4028.25,4031.25,4027,4027.5
8/30/2022 7:55:00 AM,4027.5,4027.5,4023.25,4024.25
8/30/2022 7:56:00 AM,4024.25,4026.5,4021.75,4025
8/30/2022 7:57:00 AM,4025.25,4026.5,4020.25,4025.25
8/30/2022 7:58:00 AM,4025,4027.25,4023.75,4024
8/30/2022 7:59:00 AM,4023.75,4026.5,4022.5,4026
8/30/2022 8:00:00 AM,4026,4026.75,4021.75,4024
8/30/2022 8:01:00 AM,4023.75,4028,4020.25,4027.75
8/30/2022 8:02:00 AM,4027.5,4028.75,4025,4025.5
8/30/2022 8:03:00 AM,4025.5,4028,4023.5,4027
8/30/2022 8:04:00 AM,4026.75,4027.5,4022.5,4023.75
8/30/2022 8:05:00 AM,4023.75,4025.25,4020.25,4021
8/30/2022 8:06:00 AM,4021,4022.25,4012.75,4013.25
8/30/2022 8:07:00 AM,4013,4015.75,4011.5,4012.75
8/30/2022 8:08:00 AM,4012.75,4012.75,4005.75,4007.75
8/30/2022 8:09:00 AM,4007.75,4011.25,4006.75,4009.5
8/30/2022 8:10:00 AM,4009.25,4012.25,4009,4009.75
