9/7/2022 7:30:00 AM,3907,3908,3906,3906.5
9/7/2022 7:31:00 AM,3906.75,3908,3904.5,3906
9/7/2022 7:32:00 AM,3906,3912.75,3905,3911.75
9/7/2022 7:33:00 AM,3912,3912.25,3907.25,3910.25
9/7/2022 7:34:00 AM,3910.5,3911.5,3906.5,3911
9/7/2022 7:35:00 AM,3911.25,3914,3908,3914
9/7/2022 7:36:00 AM,3913.75,3916.75,3912,3916.75
9/7/2022 7:37:00 AM,3916.75,3923.75,3915.75,3923.5
9/7/2022 7:38:00 AM,3923.75,3924,3920.75,3921.5
9/7/2022 7:39:00 AM,3921.5,3923.25,3919.75,3922.75
9/7/2022 7:40:00 AM,3922.75,3926,3922.25,3924.25
9/7/2022 7:41:00 AM,3924.25,3925.25,3922.25,3922.75
9/7/2022 7:42:00 AM,3922.75,3928.75,3922.25,3927
9/7/2022 7:43:00 AM,3927.25,3929.5,3926.25,3927.5
9/7/2022 7:44:00 AM,3927.75,3927.75,3924.25,3925
9/7/2022 7:45:00 AM,3924.75,3926.75,3922.25,3926.75
9/7/2022 7:46:00 AM,3926.75,3928.75,3925.25,3928
9/7/2022 7:47:00 AM,3927.75,3930,3926.25,3930
9/7/2022 7:48:00 AM,3929.75,3930,3926,3929
9/7/2022 7:49:00 AM,3929,3930,3927.75,3929.5
9/7/2022 7:50:00 AM,3929.25,3929.5,3926.5,3927.25
9/7/2022 7:51:00 AM,3927.25,3928.5,3924,3924.5
9/7/2022 7:52:00 AM,3924.5,3924.75,3921.25,3922.25
9/7/2022 7:53:00 AM,3922.25,3923,3918.5,3919.25
9/7/2022 7:54:00 AM,3919,3922.25,3917.75,3922.25
9/7/2022 7:55:00 AM,3922,3922.75,3920,3921.75
9/7/2022 7:56:00 AM,3921.75,3925.5,3920.25,3924
9/7/2022 7:57:00 AM,3924.25,3926,3922.25,3925.75
9/7/2022 7:58:00 AM,3925.75,3927.25,3924,3925.75
9/7/2022 7:59:00 AM,3925.5,3925.5,3922,3923
9/7/2022 8:00:00 AM,3923,3923,3918,3919.75
9/7/2022 8:01:00 AM,3920,3920.5,3911.5,3916.25
9/7/2022 8:02:00 AM,3916.25,3921,3913.75,3920.25
9/7/2022 8:03:00 AM,3920.5,3924.5,3918.5,3923
9/7/2022 8:04:00 AM,3923,3924,3921.5,3923
9/7/2022 8:05:00 AM,3923,3925.5,3921.5,3923.75
9/7/2022 8:06:00 AM,3924,3926,3920.75,3923
9/7/2022 8:07:00 AM,3923,3923.25,3918.75,3920.75
9/7/2022 8:08:00 AM,3920.75,3922.75,3919.25,3922
9/7/2022 8:09:00 AM,3922.25,3923,3919,3919.5
9/7/2022 8:10:00 AM,3919.75,3921.5,3916.75,3920.25
9/7/2022 8:11:00 AM,3920.5,3923.25,3919,3920
9/7/2022 8:12:00 AM,3919.75,3920.75,3915.5,3917.5
9/7/2022 8:13:00 AM,3917.25,3917.75,3914,3916.25
9/7/2022 8:14:00 AM,3916.25,3917.75,3914.25,3914.75
9/7/2022 8:15:00 AM,3914.5,3917,3912.75,3913.5
9/7/2022 8:16:00 AM,3913.5,3914,3910.5,3913.5
9/7/2022 8:17:00 AM,3913.5,3917.25,3913,3916.5
9/7/2022 8:18:00 AM,3916.5,3920,3916,3917.5
9/7/2022 8:19:00 AM,3917.5,3919.75,3917,3919.25
9/7/2022 8:20:00 AM,3919,3920.75,3917.5,3920
9/7/2022 8:21:00 AM,3919.75,3920.75,3917.5,3920
9/7/2022 8:22:00 AM,3920,3922.25,3917.75,3919
9/7/2022 8:23:00 AM,3919.25,3922.5,3919.25,3920
9/7/2022 8:24:00 AM,3920.25,3920.75,3916.75,3918.25
9/7/2022 8:25:00 AM,3918.25,3921,3917,3918.5
9/7/2022 8:26:00 AM,3918.5,3921.5,3915.5,3920.75
9/7/2022 8:27:00 AM,3921,3921.75,3917.75,3921.5
9/7/2022 8:28:00 AM,3921.5,3924.75,3919.75,3924
9/7/2022 8:29:00 AM,3924.25,3926,3923.5,3925.25
9/7/2022 8:30:00 AM,3925.25,3927.25,3924,3926.5
9/7/2022 8:31:00 AM,3926.5,3932.75,3926.5,3931.75
9/7/2022 8:32:00 AM,3932,3935.75,3932,3935
9/7/2022 8:33:00 AM,3935,3936.5,3933.75,3933.75
9/7/2022 8:34:00 AM,3933.75,3934,3931,3931.5
9/7/2022 8:35:00 AM,3931.5,3931.75,3928.75,3930.5
9/7/2022 8:36:00 AM,3930.75,3933.25,3930.25,3932.5
9/7/2022 8:37:00 AM,3932.25,3933.5,3931,3931.5
9/7/2022 8:38:00 AM,3931.25,3931.5,3928.25,3931.25
9/7/2022 8:39:00 AM,3931,3932.75,3929,3929
9/7/2022 8:40:00 AM,3929.25,3929.75,3926.5,3929.25
9/7/2022 8:41:00 AM,3929.5,3929.75,3926,3927
