8/26/2022 7:30:00 AM,4201.5,4203.75,4200.75,4200.75
8/26/2022 7:31:00 AM,4200.75,4202.5,4197.75,4198
8/26/2022 7:32:00 AM,4198,4199.75,4196.25,4198
8/26/2022 7:33:00 AM,4197.75,4197.75,4193,4194.5
8/26/2022 7:34:00 AM,4194.5,4199.75,4193.5,4198.75
8/26/2022 7:35:00 AM,4198.5,4201.75,4198.25,4200.5
8/26/2022 7:36:00 AM,4200.5,4202,4198.25,4200
8/26/2022 7:37:00 AM,4200,4201.5,4195.5,4197.5
8/26/2022 7:38:00 AM,4197.25,4198,4194.75,4196.75
8/26/2022 7:39:00 AM,4196.5,4197.75,4195.5,4196.75
8/26/2022 7:40:00 AM,4196.75,4199,4195.5,4197.25
8/26/2022 7:41:00 AM,4197.25,4198.25,4194.5,4198
8/26/2022 7:42:00 AM,4197.75,4198.5,4195.25,4195.5
8/26/2022 7:43:00 AM,4195.5,4196,4193.25,4195.25
8/26/2022 7:44:00 AM,4195.5,4197,4192.75,4196.5
8/26/2022 7:45:00 AM,4196.5,4199,4196.25,4197
8/26/2022 7:46:00 AM,4197,4198.25,4195,4197.25
8/26/2022 7:47:00 AM,4197.25,4197.75,4193.5,4196.75
8/26/2022 7:48:00 AM,4196.5,4196.5,4193.25,4193.5
8/26/2022 7:49:00 AM,4193.25,4196,4193.25,4195.25
8/26/2022 7:50:00 AM,4195,4195.5,4192,4192.5
8/26/2022 7:51:00 AM,4192.5,4192.75,4188.5,4188.5
8/26/2022 7:52:00 AM,4188.5,4191.25,4187,4190.75
8/26/2022 7:53:00 AM,4191,4193.25,4189.5,4193
8/26/2022 7:54:00 AM,4193,4196,4193,4195.75
8/26/2022 7:55:00 AM,4195.75,4197.25,4195.25,4196.75
8/26/2022 7:56:00 AM,4196.5,4199.25,4196.25,4199
8/26/2022 7:57:00 AM,4199,4200.25,4197.25,4197.25
8/26/2022 7:58:00 AM,4197.25,4198.5,4196.75,4197.5
8/26/2022 7:59:00 AM,4197.25,4200,4197.25,4199
8/26/2022 8:00:00 AM,4199,4199.25,4195,4198.5
8/26/2022 8:01:00 AM,4198.25,4199.5,4185,4191
8/26/2022 8:02:00 AM,4191.5,4191.75,4176.5,4180.5
8/26/2022 8:03:00 AM,4180.75,4181.5,4161.5,4163.75
8/26/2022 8:04:00 AM,4163.5,4167.25,4160.75,4166.75
8/26/2022 8:05:00 AM,4166.5,4167,4159.25,4161
8/26/2022 8:06:00 AM,4160.75,4165.5,4155,4163.25
8/26/2022 8:07:00 AM,4163,4171.5,4161,4171
8/26/2022 8:08:00 AM,4171,4177.25,4170.5,4176.25
8/26/2022 8:09:00 AM,4176.25,4177.25,4173,4175.25
8/26/2022 8:10:00 AM,4175.25,4201.75,4175.25,4201
8/26/2022 8:11:00 AM,4201.5,4206.25,4193.5,4197.75
8/26/2022 8:12:00 AM,4197.75,4198.25,4191.75,4192
8/26/2022 8:13:00 AM,4191.75,4195,4184,4194.25
8/26/2022 8:14:00 AM,4194.25,4195.5,4186.75,4187.5
8/26/2022 8:15:00 AM,4187.5,4193.5,4187.25,4191.5
8/26/2022 8:16:00 AM,4191.75,4195.75,4187.5,4187.75
8/26/2022 8:17:00 AM,4188,4191.25,4184,4189
8/26/2022 8:18:00 AM,4189.25,4190.25,4185.5,4188.25
8/26/2022 8:19:00 AM,4188.25,4193.5,4186.75,4192
8/26/2022 8:20:00 AM,4191.75,4192,4189,4191
8/26/2022 8:21:00 AM,4191.25,4191.75,4182,4183.75
8/26/2022 8:22:00 AM,4183.5,4187.75,4182.75,4183.75
8/26/2022 8:23:00 AM,4184.25,4184.75,4171.25,4171.5
8/26/2022 8:24:00 AM,4171.5,4175.5,4170.5,4172.5
8/26/2022 8:25:00 AM,4172.75,4173.25,4167.5,4168.75
8/26/2022 8:26:00 AM,4169,4171.25,4167.25,4167.5
8/26/2022 8:27:00 AM,4167.5,4169.25,4160.5,4161
